(4533619.71 5437171.79),1
(4531143.18 5441295.52),1
(4531237.46 5441452.53),1
(4532814.11 5437820.74),1
(4535255.92 5436094.28),1
(4531746.43 5434734.17),1
(4532053.92 5434213.64),2
(4531048.57 5440406.23),1
(4533114.09 5437218.91),1
(4531449.33 5435551.77),1
(4531396.58 5435517.00),1
(4534515.23 5417136.98),1
(4537181.48 5416142.99),1
(4529461.08 5413455.66),1
(4534127.30 5417981.31),1
(4534138.28 5417744.87),1
(4528689.41 5413666.33),1
(4533982.46 5414979.14),1
(4533176.26 5419248.63),1
(4533220.03 5418644.13),1
(4534112.42 5417886.01),1
(4534308.42 5417068.56),1
(4534109.14 5417198.32),1
(4534142.15 5417176.70),1
(4534554.87 5417635.03),1
(4533271.37 5416170.18),1
(4540211.42 5415053.26),1
(4528960.03 5415557.24),1
(4539742.52 5415288.76),1
(4534121.36 5417290.58),1
(4534312.23 5417617.21),1
(4534116.67 5414284.20),1
(4534152.50 5416776.42),1
(4540477.22 5416556.40),1
(4534581.82 5417968.76),1
(4544985.38 5430040.41),1
(4545286.28 5429352.51),1
(4547330.31 5427672.72),1
(4545328.98 5430552.01),1
(4541596.04 5431024.39),1
(4538665.71 5427758.53),1
(4545093.98 5430172.75),1
(4545330.43 5430077.95),1
(4538212.02 5428994.76),1
(4545117.44 5429286.07),1
(4543754.54 5428686.10),1
(4549156.54 5431606.96),1
(4540431.35 5428690.12),1
(4546872.42 5421714.42),1
(4547386.96 5422924.72),1
(4542223.08 5426046.90),1
(4542184.77 5422795.39),2
(4542300.80 5422249.47),1
(4547091.15 5424152.01),1
(4539209.58 5422229.69),1
(4539257.06 5421874.68),1
(4542485.37 5422629.81),1
(4530654.15 5422963.78),1
(4524816.50 5416899.10),1
(4530535.95 5422937.80),1
(4538642.37 5412967.80),1
(4532109.80 5411695.14),1
(4533766.63 5410972.21),1
(4540989.71 5433594.77),1
(4537717.93 5432359.75),1
(4537013.51 5432239.94),1
(4536985.30 5432681.44),1
(4536818.66 5432391.27),1
(4541128.30 5433747.74),1
(4537163.52 5432457.40),1
(4536443.72 5432281.76),1
(4537217.27 5432851.38),1
(4538442.40 5431374.56),1
(4541093.96 5433927.69),1
(4537355.20 5432115.67),1
(4537373.91 5431954.31),1
(4537251.56 5433220.50),1
